22940 09:44:24 WARN  Runner started: DatFilesLoaderAsyncRunner
ManagedPoolThread #3 11:38:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:39:54 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 11:39:54 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 11:39:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:39:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:40:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:40:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:41:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:41:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:42:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:42:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:43:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:43:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 11:44:49 INFO  Job started: Sitecore.Tasks.CounterDumpAgent
ManagedPoolThread #2 11:44:49 INFO  Job ended: Sitecore.Tasks.CounterDumpAgent
ManagedPoolThread #7 11:44:54 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 11:44:54 INFO  Job started: Core_Database_Agent
ManagedPoolThread #6 11:44:54 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 11:44:54 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #6 11:44:54 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 11:44:54 INFO  Examining schedules (count:0)
ManagedPoolThread #2 11:44:54 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #0 11:44:54 INFO  Job started: Master_Database_Agent
ManagedPoolThread #0 11:44:54 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #0 11:44:54 INFO  Examining schedules (count:1)
ManagedPoolThread #0 11:44:54 INFO  Starting: __Task Schedule
ManagedPoolThread #0 11:44:54 INFO  Ended: __Task Schedule
ManagedPoolThread #0 11:44:54 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #4 11:44:54 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 11:44:54 INFO  Processing tasks (count: 0)
ManagedPoolThread #7 11:44:54 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #4 11:44:54 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #0 11:44:57 INFO  Health.PrivateBytes: 2,379,345,920
ManagedPoolThread #0 11:44:57 INFO  Health.CacheInstances: 199
ManagedPoolThread #0 11:44:57 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #0 11:44:57 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #0 11:44:57 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,379,345,920
ManagedPoolThread #4 11:44:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:44:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:45:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:45:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 11:46:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 11:46:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:47:59 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:47:59 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:49:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:49:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:49:55 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 11:49:55 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 11:50:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 11:50:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 11:51:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 11:51:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:52:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:52:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 11:53:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 11:53:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 11:54:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 11:54:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 11:54:55 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #3 11:54:55 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 11:54:55 INFO  Job started: Core_Database_Agent
ManagedPoolThread #3 11:54:55 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 11:54:55 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #7 11:54:55 INFO  Examining schedules (count:0)
ManagedPoolThread #7 11:54:55 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #4 11:54:55 INFO  Job started: Master_Database_Agent
ManagedPoolThread #4 11:54:55 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #4 11:54:55 INFO  Examining schedules (count:1)
ManagedPoolThread #4 11:54:55 INFO  Starting: __Task Schedule
ManagedPoolThread #4 11:54:55 INFO  Ended: __Task Schedule
ManagedPoolThread #4 11:54:55 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #6 11:54:55 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #0 11:54:55 INFO  Processing tasks (count: 0)
ManagedPoolThread #0 11:54:55 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #6 11:54:55 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 11:54:58 INFO  Health.PrivateBytes: 2,374,533,120
ManagedPoolThread #4 11:54:58 INFO  Health.CacheInstances: 198
ManagedPoolThread #4 11:54:58 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #4 11:54:58 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #4 11:54:58 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,374,533,120
ManagedPoolThread #5 11:55:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 11:55:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:56:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 11:56:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 11:57:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 11:57:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:58:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 11:58:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:59:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 11:59:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 11:59:55 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 11:59:55 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #6 12:00:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 12:00:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:01:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:01:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:02:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:02:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:03:00 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:03:00 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:04:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:04:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:04:56 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #3 12:04:56 INFO  Job started: Core_Database_Agent
ManagedPoolThread #1 12:04:56 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #3 12:04:56 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #3 12:04:56 INFO  Examining schedules (count:0)
ManagedPoolThread #3 12:04:56 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #1 12:04:56 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #2 12:04:56 INFO  Job started: Master_Database_Agent
ManagedPoolThread #2 12:04:56 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #2 12:04:56 INFO  Examining schedules (count:1)
ManagedPoolThread #2 12:04:56 INFO  Starting: __Task Schedule
ManagedPoolThread #2 12:04:56 INFO  Ended: __Task Schedule
ManagedPoolThread #2 12:04:56 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #7 12:04:56 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 12:04:56 INFO  Processing tasks (count: 0)
ManagedPoolThread #4 12:04:56 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #7 12:04:56 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 12:05:00 INFO  Health.PrivateBytes: 2,375,065,600
ManagedPoolThread #7 12:05:00 INFO  Health.CacheInstances: 198
ManagedPoolThread #7 12:05:00 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #7 12:05:00 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #7 12:05:00 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,375,065,600
ManagedPoolThread #3 12:05:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:05:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:06:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:06:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:07:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:07:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:08:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:08:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:09:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:09:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:09:56 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:09:56 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #5 12:10:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:10:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:11:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:11:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:12:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:12:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:13:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:13:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:14:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:14:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:14:56 INFO  Job started: Core_Database_Agent
ManagedPoolThread #5 12:14:56 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #4 12:14:56 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:14:56 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #1 12:14:56 INFO  Examining schedules (count:0)
ManagedPoolThread #4 12:14:56 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:14:56 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #3 12:14:56 INFO  Job started: Master_Database_Agent
ManagedPoolThread #3 12:14:56 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #3 12:14:56 INFO  Examining schedules (count:1)
ManagedPoolThread #3 12:14:56 INFO  Starting: __Task Schedule
ManagedPoolThread #3 12:14:56 INFO  Ended: __Task Schedule
ManagedPoolThread #3 12:14:56 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #6 12:14:56 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #5 12:14:56 INFO  Processing tasks (count: 0)
ManagedPoolThread #5 12:14:56 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #6 12:14:56 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 12:15:01 INFO  Health.PrivateBytes: 2,361,147,392
ManagedPoolThread #4 12:15:01 INFO  Health.CacheInstances: 198
ManagedPoolThread #4 12:15:01 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #4 12:15:01 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #4 12:15:01 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,361,147,392
ManagedPoolThread #3 12:15:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:15:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:16:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:16:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:17:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:17:01 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:18:01 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:18:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:19:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #3 12:19:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:19:57 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:19:57 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:20:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:20:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 12:21:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 12:21:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:22:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:22:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:23:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:23:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:24:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:24:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:24:57 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #1 12:24:57 INFO  Job started: Core_Database_Agent
ManagedPoolThread #3 12:24:57 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:24:57 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #1 12:24:57 INFO  Examining schedules (count:0)
ManagedPoolThread #3 12:24:57 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:24:57 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #6 12:24:57 INFO  Job started: Master_Database_Agent
ManagedPoolThread #6 12:24:57 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #6 12:24:57 INFO  Examining schedules (count:1)
ManagedPoolThread #6 12:24:57 INFO  Starting: __Task Schedule
ManagedPoolThread #6 12:24:57 INFO  Ended: __Task Schedule
ManagedPoolThread #6 12:24:57 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #2 12:24:57 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #4 12:24:57 INFO  Processing tasks (count: 0)
ManagedPoolThread #4 12:24:57 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 12:24:57 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #7 12:25:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:25:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:25:02 INFO  Health.PrivateBytes: 2,361,114,624
ManagedPoolThread #4 12:25:02 INFO  Health.CacheInstances: 198
ManagedPoolThread #4 12:25:02 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #4 12:25:02 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #4 12:25:02 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,361,114,624
ManagedPoolThread #2 12:26:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:26:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:27:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:27:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:28:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:28:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:29:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:29:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:29:57 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #7 12:29:57 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #4 12:30:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:30:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 12:31:02 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #6 12:31:02 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:32:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:32:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:33:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:33:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:34:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #2 12:34:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #5 12:34:58 INFO  Job started: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #4 12:34:58 INFO  Job started: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:34:58 INFO  Job started: Core_Database_Agent
ManagedPoolThread #1 12:34:58 INFO  Scheduling.DatabaseAgent started. Database: core
ManagedPoolThread #4 12:34:58 INFO  Job ended: Sitecore.Tasks.HtmlCacheClearAgent
ManagedPoolThread #1 12:34:58 INFO  Examining schedules (count:0)
ManagedPoolThread #1 12:34:58 INFO  Job ended: Core_Database_Agent
ManagedPoolThread #0 12:34:58 INFO  Job started: Master_Database_Agent
ManagedPoolThread #0 12:34:58 INFO  Scheduling.DatabaseAgent started. Database: master
ManagedPoolThread #0 12:34:58 INFO  Examining schedules (count:1)
ManagedPoolThread #0 12:34:58 INFO  Starting: __Task Schedule
ManagedPoolThread #0 12:34:58 INFO  Ended: __Task Schedule
ManagedPoolThread #0 12:34:58 INFO  Job ended: Master_Database_Agent (units processed: 1)
ManagedPoolThread #2 12:34:58 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #5 12:34:58 INFO  Processing tasks (count: 0)
ManagedPoolThread #5 12:34:58 INFO  Job ended: Sitecore.Tasks.TaskDatabaseAgent
ManagedPoolThread #2 12:34:58 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IsSolrAliveAgent
ManagedPoolThread #0 12:35:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:35:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:35:04 INFO  Health.PrivateBytes: 2,361,114,624
ManagedPoolThread #7 12:35:04 INFO  Health.CacheInstances: 198
ManagedPoolThread #7 12:35:04 INFO  Health.CacheTotalCount: 198,250
ManagedPoolThread #7 12:35:04 INFO  Health.CacheTotalSize: 551,987,155
ManagedPoolThread #7 12:35:04 INFO  Health.Counter(w3wp, Process\Private Bytes): 2,361,114,624
ManagedPoolThread #4 12:36:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #4 12:36:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:37:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #0 12:37:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:38:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #1 12:38:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:39:03 INFO  Job started: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
ManagedPoolThread #7 12:39:03 INFO  Job ended: Sitecore.ContentSearch.SolrProvider.Agents.IndexingStateSwitcher
